ID,Wordform_ID,Example_ID,Index,Parameter_ID
histyarirdi-12-2,neke-cntr,histyarirdi-12,2,
histyarirdi-12-3,ne-ints,histyarirdi-12,3,
histyarirdi-12-4,mokontomo-2pl-pro,histyarirdi-12,4,
histyarirdi-12-5,yewenke-lk-ignorant,histyarirdi-12,5,
histyarirdi-12-6,jra-neg,histyarirdi-12,6,
histyarirdi-12-7,toto-non-indian,histyarirdi-12,7,
histyarirdi-12-9,yaye-loc,histyarirdi-12,9,
histyarirdi-12-10,mokontomo-2pl-pro,histyarirdi-12,10,
histyarirdi-12-13,warai-like,histyarirdi-12,13,
histyarirdi-12-14,jne-pl,histyarirdi-12,14,
histyarirdi-16-0,ejne-1-2pro,histyarirdi-16,0,
histyarirdi-18-0,eke-which,histyarirdi-18,0,
histyarirdi-18-1,yaye-loc,histyarirdi-18,1,
histyarirdi-18-2,mokontomo-2pl-pro,histyarirdi-18,2,
histyarirdi-24-0,onono-another,histyarirdi-24,0,
histyarirdi-24-1,re-emp,histyarirdi-24,1,
histyarirdi-24-2,re-emp,histyarirdi-24,2,
histyarirdi-24-3,onono-another,histyarirdi-24,3,
histyarirdi-24-4,re-emp,histyarirdi-24,4,
histyarirdi-24-5,uyakerej-1-lk-relative-pert,histyarirdi-24,5,
histyarirdi-24-6,ti-hsy,histyarirdi-24,6,
histyarirdi-24-7,ne-ints,histyarirdi-24,7,
histyarirdi-24-8,teseti-3-name-pert,histyarirdi-24,8,
histyarirdi-24-9,ne-ints,histyarirdi-24,9,
histyarirdi-24-10,tewi-3pro,histyarirdi-24,10,
histyarirdi-53-0,ejne-1-2pro,histyarirdi-53,0,
histyarirdi-53-1,taki-cnfrm,histyarirdi-53,1,
histyarirdi-53-2,ejne-1-2pro,histyarirdi-53,2,
histyarirdi-53-3,tewi-3pro,histyarirdi-53,3,
histyarirdi-53-4,taki-cnfrm,histyarirdi-53,4,
histyarirdi-53-5,ejne-1-2pro,histyarirdi-53,5,
histyarirdi-53-6,nonori-earth-pert,histyarirdi-53,6,
histyarirdi-53-7,tewi-3pro,histyarirdi-53,7,
histyarirdi-59-1,tajtojpano-say-fut-concl,histyarirdi-59,1,
histyarirdi-59-3,kawe-high,histyarirdi-59,3,
histyarirdi-61-0,tawara-too,histyarirdi-61,0,
histyarirdi-61-3,tawara-too,histyarirdi-61,3,
histyarirdi-63-0,yumpe-fairly,histyarirdi-63,0,
histyarirdi-72-0,tewijna-there-ana,histyarirdi-72,0,
histyarirdi-72-1,taki-cnfrm,histyarirdi-72,1,
histyarirdi-72-2,pijiguao-bactris-gasipaes,histyarirdi-72,2,
histyarirdi-72-3,tajtopo-say-circ-nmlz,histyarirdi-72,3,
histyarirdi-72-4,taki-cnfrm,histyarirdi-72,4,
histyarirdi-72-5,wire-1pro,histyarirdi-72,5,
histyarirdi-72-7,teseti-3-name-pert,histyarirdi-72,7,
histyarirdi-89-0,ekete-where,histyarirdi-89,0,
histyarirdi-89-1,tewi-3pro,histyarirdi-89,1,
histyarirdi-94-0,mokontom-2pl-pro,histyarirdi-94,0,
histyarirdi-94-2,mokonton-2pl-pro,histyarirdi-94,2,
histyarirdi-94-3,te-go-acnnmlz,histyarirdi-94,3,
histyarirdi-94-4,yawe-loc,histyarirdi-94,4,
histyarirdi-124-0,kukuru-answer-ipfv,histyarirdi-124,0,
histyarirdi-124-1,jra-neg,histyarirdi-124,1,
histyarirdi-124-2,tewi-3pro,histyarirdi-124,2,
histyarirdi-160-0,weroro-dog,histyarirdi-160,0,
histyarirdi-160-1,wera-like,histyarirdi-160,1,
histyarirdi-160-3,memukuru-2-child-pert,histyarirdi-160,3,
histyarirdi-186-0,tewisantomo-3pro-pl,histyarirdi-186,0,
histyarirdi-186-1,wire-1pro,histyarirdi-186,1,
histyarirdi-249-0,chija-cop-neg,histyarirdi-249,0,
histyarirdi-249-1,tawara-too,histyarirdi-249,1,
histyarirdi-539-0,chima-path,histyarirdi-539,0,
histyarirdi-539-1,kontomo-pl,histyarirdi-539,1,
histyarirdi-592-7,tajtoj-say-circ-nmlz,histyarirdi-592,7,
histyarirdi-592-9,toto-non-indian,histyarirdi-592,9,
histyarirdi-615-0,wire-1pro,histyarirdi-615,0,
histyarirdi-615-1,inija-see-neg,histyarirdi-615,1,
histyarirdi-615-2,tewi-3pro,histyarirdi-615,2,
histyarirdi-633-0,meinija-2-see-neg,histyarirdi-633,0,
histyarirdi-633-2,aniki-who,histyarirdi-633,2,
histyarirdi-633-3,pinchi-hes,histyarirdi-633,3,
histyarirdi-633-5,warai-like,histyarirdi-633,5,
histyarirdi-723-0,ire-3ana-inan,histyarirdi-723,0,
histyarirdi-723-1,nwa-thus,histyarirdi-723,1,
histyarirdi-723-2,chipeke-because,histyarirdi-723,2,
histyarirdi-723-3,usamori-1-cry-ipfv,histyarirdi-723,3,
histyarirdi-723-4,uyipi-1-mountain-pert,histyarirdi-723,4,
histyarirdi-723-5,inchare-see-imn,histyarirdi-723,5,
histyarirdi-875-1,pirare-neg-exist,histyarirdi-875,1,
histyarirdi-875-2,wire-1pro,histyarirdi-875,2,
histyarirdi-875-3,inawe-have,histyarirdi-875,3,
histyarirdi-894-0,nwa-thus,histyarirdi-894,0,
histyarirdi-894-1,re-emp,histyarirdi-894,1,
histyarirdi-894-3,tepeti-go-plur-ipfv,histyarirdi-894,3,
histyarirdi-894-4,jra-neg,histyarirdi-894,4,
histyarirdi-944-0,wire-1pro,histyarirdi-944,0,
histyarirdi-944-3,senka-finish-acnnmlz,histyarirdi-944,3,
histyarirdi-944-5,re-emp,histyarirdi-944,5,
